Ticket ID,Ticket Type,Ticket Priority,Ticket Status,Ticket Channel,Cluster,Country,Average_First_Response_Minutes,Customer Satisfaction Rating
1025,Billing inquiry,Critical,Open,Phone,Peripheral compatibility,Germany,30,0.0
1026,Cancellation request,Medium,Open,Chat,Delivery problem,Other,30,0.0
1027,Billing inquiry,High,Open,Phone,Peripheral compatibility,Germany,30,0.0
1028,Refund request,High,Open,Chat,Cancellation request,Other,30,0.0
1029,Refund request,Low,Pending Customer Response,Chat,Hardware issue,Other,30,0.0
1030,Cancellation request,Critical,Closed,Phone,Display issue,Other,30,1.0
1031,Technical issue,Medium,Closed,Phone,Payment issue,UK,30,1.0
1032,Cancellation request,Critical,Open,Social media,Product recommendation,Other,30,0.0
1033,Refund request,Medium,Closed,Email,Installation support,USA,30,5.0
1034,Technical issue,Medium,Open,Email,Product setup,USA,30,0.0
1035,Technical issue,Low,Closed,Phone,Software bug,Other,30,4.0
1036,Cancellation request,High,Pending Customer Response,Phone,Display issue,Other,30,0.0
1037,Technical issue,High,Open,Phone,Hardware issue,Other,30,0.0
1038,Technical issue,Low,Closed,Chat,Delivery problem,Other,30,5.0
1039,Product inquiry,Medium,Open,Social media,Software bug,Other,30,0.0
1040,Billing inquiry,High,Closed,Chat,Battery life,Japan,30,2.0
1041,Refund request,Medium,Closed,Chat,Delivery problem,Other,30,1.0
1042,Product inquiry,High,Open,Social media,Battery life,Japan,30,0.0
1043,Product inquiry,High,Closed,Chat,Product recommendation,Other,30,4.0
1044,Cancellation request,Critical,Open,Email,Data loss,Germany,30,0.0
1045,Cancellation request,Medium,Open,Social media,Software bug,Other,30,0.0
1046,Product inquiry,High,Closed,Email,Delivery problem,Other,30,2.0
1047,Product inquiry,Medium,Open,Email,Installation support,USA,30,0.0
1048,Product inquiry,High,Closed,Chat,Product compatibility,Other,30,4.0
1049,Refund request,Critical,Closed,Social media,Cancellation request,Other,30,2.0
1050,Refund request,High,Pending Customer Response,Social media,Product setup,USA,30,0.0
1051,Product inquiry,High,Pending Customer Response,Chat,Battery life,Japan,30,0.0
1052,Billing inquiry,Low,Open,Email,Peripheral compatibility,Germany,30,0.0
1053,Technical issue,Medium,Open,Phone,Display issue,Other,30,0.0
1054,Technical issue,Medium,Pending Customer Response,Social media,Installation support,USA,30,0.0
1055,Technical issue,Medium,Open,Phone,Peripheral compatibility,Germany,30,0.0
1056,Billing inquiry,High,Open,Chat,Product setup,USA,30,0.0
1057,Refund request,High,Open,Phone,Hardware issue,Other,30,0.0
1058,Technical issue,High,Pending Customer Response,Email,Payment issue,UK,30,0.0
1059,Product inquiry,Medium,Open,Phone,Payment issue,UK,30,0.0
1060,Technical issue,High,Pending Customer Response,Chat,Delivery problem,Other,30,0.0
1061,Product inquiry,High,Closed,Phone,Display issue,Other,30,3.0
1062,Technical issue,Low,Pending Customer Response,Social media,Refund request,UK,30,0.0
1063,Product inquiry,Medium,Closed,Phone,Network problem,India,30,4.0
1064,Product inquiry,Medium,Closed,Phone,Network problem,India,30,2.0
1065,Product inquiry,Low,Pending Customer Response,Phone,Data loss,Germany,30,0.0
1066,Product inquiry,Medium,Pending Customer Response,Chat,Product compatibility,Other,30,0.0
1067,Refund request,Low,Pending Customer Response,Chat,Peripheral compatibility,Germany,30,0.0
1068,Refund request,Low,Closed,Chat,Display issue,Other,30,5.0
1069,Refund request,Low,Closed,Email,Software bug,Other,30,4.0
1070,Cancellation request,Medium,Closed,Social media,Cancellation request,Other,30,4.0
1071,Product inquiry,Low,Open,Phone,Installation support,USA,30,0.0
1072,Cancellation request,Low,Closed,Chat,Product recommendation,Other,30,5.0
1073,Refund request,Medium,Closed,Chat,Product compatibility,Other,30,1.0
1074,Cancellation request,Medium,Closed,Chat,Data loss,Germany,30,2.0
1075,Cancellation request,High,Open,Social media,Product recommendation,Other,30,0.0
1076,Technical issue,Low,Pending Customer Response,Phone,Hardware issue,Other,30,0.0
1077,Cancellation request,Low,Open,Chat,Refund request,UK,30,0.0
1078,Technical issue,Medium,Pending Customer Response,Phone,Product setup,USA,30,0.0
1079,Refund request,Medium,Pending Customer Response,Chat,Account access,UK,30,0.0
1080,Billing inquiry,High,Open,Social media,Refund request,UK,30,0.0
1081,Product inquiry,Medium,Open,Social media,Delivery problem,Other,30,0.0
1082,Refund request,Critical,Open,Phone,Battery life,Japan,30,0.0
1083,Cancellation request,Low,Pending Customer Response,Chat,Payment issue,UK,30,0.0
1084,Cancellation request,Medium,Open,Email,Product recommendation,Other,30,0.0
1085,Refund request,Medium,Pending Customer Response,Phone,Display issue,Other,30,0.0
1086,Cancellation request,High,Open,Phone,Display issue,Other,30,0.0
1087,Billing inquiry,Low,Open,Phone,Payment issue,UK,30,0.0
1088,Refund request,Low,Pending Customer Response,Social media,Payment issue,UK,30,0.0
1089,Product inquiry,High,Pending Customer Response,Chat,Software bug,Other,30,0.0
1090,Billing inquiry,Low,Closed,Social media,Display issue,Other,30,3.0
1091,Technical issue,Low,Open,Chat,Display issue,Other,30,0.0
1092,Billing inquiry,Low,Closed,Phone,Cancellation request,Other,30,3.0
1093,Product inquiry,Critical,Open,Social media,Refund request,UK,30,0.0
1094,Refund request,Critical,Pending Customer Response,Social media,Refund request,UK,30,0.0
1095,Refund request,Low,Closed,Social media,Peripheral compatibility,Germany,30,2.0
1096,Cancellation request,Medium,Open,Email,Refund request,UK,30,0.0
1097,Cancellation request,Medium,Open,Chat,Battery life,Japan,30,0.0
1098,Cancellation request,Critical,Pending Customer Response,Email,Delivery problem,Other,30,0.0
1099,Cancellation request,Low,Pending Customer Response,Social media,Delivery problem,Other,30,0.0
1100,Refund request,Medium,Open,Phone,Data loss,Germany,30,0.0
1101,Billing inquiry,Low,Pending Customer Response,Phone,Network problem,India,30,0.0
1102,Cancellation request,Critical,Closed,Chat,Software bug,Other,30,4.0
1103,Technical issue,Low,Open,Chat,Product compatibility,Other,30,0.0
1104,Product inquiry,Critical,Pending Customer Response,Email,Software bug,Other,30,0.0
1105,Product inquiry,Critical,Closed,Social media,Battery life,Japan,30,5.0
1106,Product inquiry,Medium,Pending Customer Response,Email,Battery life,Japan,30,0.0
1107,Product inquiry,Low,Pending Customer Response,Phone,Battery life,Japan,30,0.0
1108,Billing inquiry,High,Pending Customer Response,Phone,Product recommendation,Other,30,0.0
1109,Billing inquiry,Critical,Open,Phone,Product compatibility,Other,30,0.0
1110,Cancellation request,Low,Closed,Email,Account access,UK,30,1.0
1111,Product inquiry,Low,Closed,Email,Hardware issue,Other,30,4.0
1112,Refund request,Low,Pending Customer Response,Social media,Cancellation request,Other,30,0.0
1113,Technical issue,Low,Pending Customer Response,Email,Data loss,Germany,30,0.0
1114,Product inquiry,Critical,Closed,Social media,Payment issue,UK,30,4.0
1115,Billing inquiry,High,Pending Customer Response,Email,Display issue,Other,30,0.0
1116,Billing inquiry,High,Open,Phone,Software bug,Other,30,0.0
1117,Product inquiry,Medium,Open,Chat,Installation support,USA,30,0.0
1118,Technical issue,Critical,Closed,Social media,Refund request,UK,30,5.0
1119,Technical issue,Critical,Open,Phone,Peripheral compatibility,Germany,30,0.0
1120,Product inquiry,High,Pending Customer Response,Email,Account access,UK,30,0.0
1121,Billing inquiry,Low,Open,Chat,Account access,UK,30,0.0
1122,Technical issue,Critical,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
1123,Technical issue,Critical,Pending Customer Response,Social media,Payment issue,UK,30,0.0
1124,Technical issue,Critical,Pending Customer Response,Phone,Refund request,UK,30,0.0
1125,Refund request,High,Closed,Social media,Software bug,Other,30,5.0
1126,Cancellation request,Low,Pending Customer Response,Chat,Product recommendation,Other,30,0.0
1127,Technical issue,High,Closed,Social media,Product setup,USA,30,4.0
1128,Cancellation request,High,Open,Social media,Network problem,India,30,0.0
1129,Technical issue,Low,Open,Phone,Payment issue,UK,30,0.0
1130,Refund request,Medium,Closed,Social media,Battery life,Japan,30,1.0
1131,Cancellation request,Medium,Pending Customer Response,Chat,Refund request,UK,30,0.0
1132,Billing inquiry,Medium,Open,Email,Payment issue,UK,30,0.0
1133,Technical issue,Medium,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
1134,Refund request,Critical,Pending Customer Response,Social media,Installation support,USA,30,0.0
1135,Technical issue,Critical,Open,Email,Delivery problem,Other,30,0.0
1136,Technical issue,Medium,Closed,Social media,Software bug,Other,30,2.0
1137,Technical issue,Medium,Pending Customer Response,Social media,Hardware issue,Other,30,0.0
1138,Cancellation request,Medium,Open,Chat,Network problem,India,30,0.0
1139,Billing inquiry,Critical,Pending Customer Response,Chat,Network problem,India,30,0.0
1140,Refund request,Low,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
1141,Refund request,Critical,Open,Chat,Cancellation request,Other,30,0.0
1142,Product inquiry,High,Pending Customer Response,Phone,Payment issue,UK,30,0.0
1143,Technical issue,Critical,Closed,Phone,Delivery problem,Other,30,2.0
1144,Billing inquiry,Critical,Pending Customer Response,Chat,Refund request,UK,30,0.0
1145,Billing inquiry,Low,Pending Customer Response,Email,Network problem,India,30,0.0
1146,Product inquiry,High,Closed,Social media,Payment issue,UK,30,4.0
1147,Refund request,High,Pending Customer Response,Chat,Network problem,India,30,0.0
1148,Cancellation request,High,Open,Email,Data loss,Germany,30,0.0
1149,Technical issue,Medium,Pending Customer Response,Social media,Account access,UK,30,0.0
1150,Billing inquiry,Critical,Pending Customer Response,Email,Product compatibility,Other,30,0.0
1151,Billing inquiry,High,Closed,Phone,Network problem,India,30,2.0
1152,Cancellation request,Low,Pending Customer Response,Phone,Network problem,India,30,0.0
1153,Cancellation request,High,Pending Customer Response,Chat,Installation support,USA,30,0.0
1154,Refund request,High,Closed,Social media,Product setup,USA,30,2.0
1155,Refund request,Critical,Pending Customer Response,Phone,Product compatibility,Other,30,0.0
1156,Refund request,Medium,Open,Email,Payment issue,UK,30,0.0
1157,Product inquiry,Low,Pending Customer Response,Social media,Refund request,UK,30,0.0
1158,Billing inquiry,Low,Closed,Social media,Network problem,India,30,2.0
1159,Billing inquiry,Critical,Pending Customer Response,Chat,Software bug,Other,30,0.0
1160,Technical issue,Low,Open,Email,Software bug,Other,30,0.0
1161,Cancellation request,Medium,Pending Customer Response,Chat,Software bug,Other,30,0.0
1162,Cancellation request,Critical,Pending Customer Response,Phone,Installation support,USA,30,0.0
1163,Product inquiry,Medium,Pending Customer Response,Chat,Product recommendation,Other,30,0.0
1164,Billing inquiry,Critical,Pending Customer Response,Chat,Peripheral compatibility,Germany,30,0.0
1165,Refund request,Critical,Closed,Phone,Hardware issue,Other,30,5.0
1166,Technical issue,Medium,Closed,Chat,Display issue,Other,30,5.0
1167,Cancellation request,Medium,Closed,Phone,Product recommendation,Other,30,5.0
1168,Cancellation request,High,Pending Customer Response,Phone,Product setup,USA,30,0.0
1169,Product inquiry,Medium,Closed,Email,Data loss,Germany,30,4.0
1170,Technical issue,Critical,Pending Customer Response,Email,Battery life,Japan,30,0.0
1171,Billing inquiry,Medium,Pending Customer Response,Email,Account access,UK,30,0.0
1172,Technical issue,High,Closed,Email,Network problem,India,30,2.0
1173,Refund request,Critical,Pending Customer Response,Phone,Installation support,USA,30,0.0
1174,Billing inquiry,Low,Open,Chat,Product compatibility,Other,30,0.0
1175,Cancellation request,High,Closed,Phone,Product recommendation,Other,30,1.0
1176,Refund request,High,Open,Phone,Network problem,India,30,0.0
1177,Billing inquiry,Low,Open,Phone,Refund request,UK,30,0.0
1178,Cancellation request,Low,Closed,Chat,Network problem,India,30,4.0
1179,Billing inquiry,Low,Open,Email,Hardware issue,Other,30,0.0
1180,Refund request,High,Pending Customer Response,Phone,Product setup,USA,30,0.0
1181,Technical issue,Critical,Open,Phone,Product setup,USA,30,0.0
1182,Billing inquiry,Medium,Pending Customer Response,Phone,Peripheral compatibility,Germany,30,0.0
1183,Billing inquiry,Medium,Closed,Chat,Product setup,USA,30,2.0
1184,Technical issue,High,Closed,Chat,Product setup,USA,30,5.0
1185,Technical issue,High,Pending Customer Response,Chat,Battery life,Japan,30,0.0
1186,Billing inquiry,High,Closed,Chat,Display issue,Other,30,4.0
1187,Refund request,Critical,Open,Phone,Product compatibility,Other,30,0.0
1188,Technical issue,Medium,Closed,Email,Network problem,India,30,5.0
1189,Refund request,Critical,Closed,Email,Product recommendation,Other,30,3.0
1190,Cancellation request,Medium,Closed,Chat,Account access,UK,30,5.0
1191,Technical issue,Low,Closed,Phone,Installation support,USA,30,2.0
1192,Technical issue,Critical,Open,Social media,Account access,UK,30,0.0
1193,Product inquiry,Low,Open,Chat,Delivery problem,Other,30,0.0
1194,Cancellation request,Critical,Closed,Social media,Payment issue,UK,30,4.0
1195,Technical issue,Low,Open,Phone,Software bug,Other,30,0.0
1196,Refund request,Low,Open,Email,Peripheral compatibility,Germany,30,0.0
1197,Billing inquiry,Medium,Open,Chat,Installation support,USA,30,0.0
1198,Product inquiry,Low,Open,Phone,Peripheral compatibility,Germany,30,0.0
1199,Refund request,Low,Closed,Social media,Display issue,Other,30,5.0
1200,Technical issue,Critical,Open,Social media,Refund request,UK,30,0.0
1201,Product inquiry,Medium,Open,Email,Network problem,India,30,0.0
1202,Product inquiry,Medium,Open,Chat,Data loss,Germany,30,0.0
1203,Product inquiry,High,Pending Customer Response,Chat,Refund request,UK,30,0.0
1204,Technical issue,Critical,Pending Customer Response,Chat,Installation support,USA,30,0.0
1205,Cancellation request,Low,Pending Customer Response,Chat,Product compatibility,Other,30,0.0
1206,Refund request,Low,Closed,Phone,Delivery problem,Other,30,5.0
1207,Technical issue,High,Open,Phone,Data loss,Germany,30,0.0
1208,Billing inquiry,Medium,Closed,Email,Installation support,USA,30,5.0
1209,Product inquiry,Medium,Closed,Phone,Payment issue,UK,30,3.0
1210,Billing inquiry,Medium,Pending Customer Response,Phone,Product compatibility,Other,30,0.0
1211,Technical issue,Medium,Pending Customer Response,Chat,Display issue,Other,30,0.0
1212,Cancellation request,High,Open,Phone,Product recommendation,Other,30,0.0
1213,Billing inquiry,High,Closed,Chat,Installation support,USA,30,4.0
1214,Product inquiry,Medium,Pending Customer Response,Chat,Network problem,India,30,0.0
1215,Product inquiry,High,Open,Social media,Peripheral compatibility,Germany,30,0.0
1216,Product inquiry,Low,Pending Customer Response,Email,Product recommendation,Other,30,0.0
1217,Refund request,Critical,Closed,Email,Product compatibility,Other,30,5.0
1218,Cancellation request,Medium,Closed,Chat,Payment issue,UK,30,5.0
1219,Cancellation request,Low,Open,Phone,Battery life,Japan,30,0.0
1220,Technical issue,High,Pending Customer Response,Chat,Peripheral compatibility,Germany,30,0.0
1221,Billing inquiry,Low,Open,Phone,Delivery problem,Other,30,0.0
1222,Product inquiry,Critical,Pending Customer Response,Email,Data loss,Germany,30,0.0
1223,Product inquiry,Critical,Open,Email,Data loss,Germany,30,0.0
1224,Billing inquiry,Low,Closed,Email,Software bug,Other,30,5.0
